Source	Target	Reaction Name	Mass
244_0	C(C)=O	Enamine Hydration and Elimination	44.026214748
O	245_0	Enamine Hydration and Elimination	18.010564684
C(CCNC=C)#N	245_0	Enamine Hydration and Elimination	96.068748266
245_0	C(CCN)#N	Enamine Hydration and Elimination	70.053098202
245_0	C(C)=O	Enamine Hydration and Elimination	44.026214748
C(NCCN)=C	246_0	Deamination of Vicinal Diamine	86.08439833
246_0	C=CN	Deamination of Vicinal Diamine	43.042199165
246_0	C=CN	Deamination of Vicinal Diamine	43.042199165
C(NCCN)=C	247_0	Deamination of Vicinal Diamine	86.08439833
247_0	N	Deamination of Vicinal Diamine	17.026549101
247_0	C=CNC=C	Deamination of Vicinal Diamine	69.057849229
C(CN)N	248_0	Deamination of Vicinal Diamine	60.068748266
248_0	N	Deamination of Vicinal Diamine	17.026549101
248_0	C=CN	Deamination of Vicinal Diamine	43.042199165
C(NCCN)=C	250_0	Deamination of Vicinal Diamine, (inverse)	86.08439833
250_0	C1CNCCN1	Deamination of Vicinal Diamine, (inverse)	86.08439833
N	251_0	Deamination of Vicinal Diamine, (inverse)	17.026549101
C=CNC=C	251_0	Deamination of Vicinal Diamine, (inverse)	69.057849229
251_0	C(NCCN)=C	Deamination of Vicinal Diamine, (inverse)	86.08439833
C(CO)(N)=N	253_0	Deamination 2	74.048012822
253_0	N	Deamination 2	17.026549101
253_0	C(C=N)=O	Deamination 2	57.021463721
C(CN)O	254_0	Deamination 2	61.052763849
254_0	N	Deamination 2	17.026549101
254_0	C(C)=O	Deamination 2	44.026214748
C(CO)(N)=O	256_0	Deamination 2	75.03202840499999
256_0	N	Deamination 2	17.026549101
256_0	C(C=O)=O	Deamination 2	58.005479304000005
C=CNC(C)C	257_0	Deamination 3	85.089149357
257_0	C=CC	Deamination 3	42.046950192
257_0	C=CN	Deamination 3	43.042199165
C=CNCCC	258_0	Deamination 3	85.089149357
258_0	C=CC	Deamination 3	42.046950192
258_0	C=CN	Deamination 3	43.042199165
C(C(C)N)#N	259_0	Deamination 3	70.053098202
259_0	N	Deamination 3	17.026549101
259_0	C(C=C)#N	Deamination 3	53.026549101
C(CCN)#N	260_0	Deamination 3	70.053098202
260_0	N	Deamination 3	17.026549101
260_0	C(C=C)#N	Deamination 3	53.026549101
C(C(C)NC=C)#N	261_0	Deamination 3	96.068748266
261_0	C=CN	Deamination 3	43.042199165
261_0	C(C=C)#N	Deamination 3	53.026549101
C(CCNC=C)#N	262_0	Deamination 3	96.068748266
262_0	C=CN	Deamination 3	43.042199165
262_0	C(C=C)#N	Deamination 3	53.026549101
N	263_0	Deamination 3 (inverse)	17.026549101
C=CC(N)=N	263_0	Deamination 3 (inverse)	70.053098202
263_0	C(C(C)N)(N)=N	Deamination 3 (inverse)	87.079647303
N	264_0	Deamination 3 (inverse)	17.026549101
C=CC(N)=N	264_0	Deamination 3 (inverse)	70.053098202
264_0	C(CCN)(N)=N	Deamination 3 (inverse)	87.079647303
N	266_0	Deamination 3 (inverse)	17.026549101
C=CC(N)=O	266_0	Deamination 3 (inverse)	71.037113785
266_0	C(C(C)N)(N)=O	Deamination 3 (inverse)	88.063662886
N	268_0	Deamination 3 (inverse)	17.026549101
C=CC(N)=O	268_0	Deamination 3 (inverse)	71.037113785
268_0	C(CCN)(N)=O	Deamination 3 (inverse)	88.063662886
N	268_1	Michael Addition 0,0, 	17.026549101
C=CC(N)=O	268_1	Michael Addition 0,0, 	71.037113785
268_1	C(CCN)(N)=O	Michael Addition 0,0, 	88.063662886
C#N	269_0	Cyanohydrin Formation	27.010899037
C(C)=O	269_0	Cyanohydrin Formation	44.026214748
269_0	C(C(C)O)#N	Cyanohydrin Formation	71.037113785
C#N	269_1	Strecker Synthesis Part 1	27.010899037
C(C)=O	269_1	Strecker Synthesis Part 1	44.026214748
269_1	C(C(C)O)#N	Strecker Synthesis Part 1	71.037113785
C#N	271_0	Cyanohydrin Formation	27.010899037
C(C=O)#N	271_0	Cyanohydrin Formation	55.005813657000004
271_0	C(C(C#N)O)#N	Cyanohydrin Formation	82.016712694
C#N	271_1	Strecker Synthesis Part 1	27.010899037
C(C=O)#N	271_1	Strecker Synthesis Part 1	55.005813657000004
271_1	C(C(C#N)O)#N	Strecker Synthesis Part 1	82.016712694
O	273_0	Imine to Carbonyl	18.010564684
C(NC=C)=N	273_0	Imine to Carbonyl	70.053098202
273_0	N	Imine to Carbonyl	17.026549101
273_0	C(NC=C)=O	Imine to Carbonyl	71.037113785
O	275_0	Imine to Carbonyl	18.010564684
C=CNC(C=C)=N	275_0	Imine to Carbonyl	96.068748266
275_0	N	Imine to Carbonyl	17.026549101
275_0	C=CNC(C=C)=O	Imine to Carbonyl	97.052763849
O	276_0	Imine to Carbonyl	18.010564684
C=CNC(C=N)=N	276_0	Imine to Carbonyl	97.063997239
276_0	N	Imine to Carbonyl	17.026549101
276_0	C=CNC(C=O)=N	Imine to Carbonyl	98.048012822
O	278_0	Imine to Carbonyl	18.010564684
C=CNC(C=N)=N	278_0	Imine to Carbonyl	97.063997239
278_0	N	Imine to Carbonyl	17.026549101
278_0	C=CNC(C=N)=O	Imine to Carbonyl	98.048012822
O	279_0	Imine to Carbonyl	18.010564684
C(NC(C=C)=N)=N	279_0	Imine to Carbonyl	97.063997239
279_0	N	Imine to Carbonyl	17.026549101
279_0	C(NC(C=C)=N)=O	Imine to Carbonyl	98.048012822
O	280_0	Imine to Carbonyl	18.010564684
C(NC(C=C)=N)=N	280_0	Imine to Carbonyl	97.063997239
280_0	N	Imine to Carbonyl	17.026549101
280_0	C(NC(C=C)=O)=N	Imine to Carbonyl	98.048012822
O	282_0	Imine to Carbonyl	18.010564684
C(NC(C=C)=N)=O	282_0	Imine to Carbonyl	98.048012822
282_0	N	Imine to Carbonyl	17.026549101
282_0	C(NC(C=C)=O)=O	Imine to Carbonyl	99.03202840499999
O	283_0	Imine to Carbonyl	18.010564684
C=CC(N)=N	283_0	Imine to Carbonyl	70.053098202
283_0	N	Imine to Carbonyl	17.026549101
283_0	C=CC(N)=O	Imine to Carbonyl	71.037113785
O	283_1	Amidine to Amide Hydrolysis	18.010564684
C=CC(N)=N	283_1	Amidine to Amide Hydrolysis	70.053098202
283_1	N	Amidine to Amide Hydrolysis	17.026549101
283_1	C=CC(N)=O	Amidine to Amide Hydrolysis	71.037113785
O	284_0	Imine to Carbonyl	18.010564684
C(NC(C=N)=N)=N	284_0	Imine to Carbonyl	98.059246212
284_0	N	Imine to Carbonyl	17.026549101
284_0	C(NC(C=O)=N)=N	Imine to Carbonyl	99.043261795
O	285_0	Imine to Carbonyl	18.010564684
C(NC(C=N)=N)=N	285_0	Imine to Carbonyl	98.059246212
285_0	N	Imine to Carbonyl	17.026549101
285_0	C(NC(C=N)=O)=N	Imine to Carbonyl	99.043261795
O	286_0	Imine to Carbonyl	18.010564684
C(NC(C=N)=N)=N	286_0	Imine to Carbonyl	98.059246212
286_0	N	Imine to Carbonyl	17.026549101
286_0	C(NC(C=N)=N)=O	Imine to Carbonyl	99.043261795
O	287_0	Imine to Carbonyl	18.010564684
C(NC=N)=N	287_0	Imine to Carbonyl	71.048347175
287_0	N	Imine to Carbonyl	17.026549101
287_0	C(NC=N)=O	Imine to Carbonyl	72.032362758
O	288_0	Imine to Carbonyl	18.010564684
C(C(N)=N)=N	288_0	Imine to Carbonyl	71.048347175
288_0	N	Imine to Carbonyl	17.026549101
288_0	C(C(N)=N)=O	Imine to Carbonyl	72.032362758
O	289_0	Imine to Carbonyl	18.010564684
C(C(N)=N)=N	289_0	Imine to Carbonyl	71.048347175
289_0	N	Imine to Carbonyl	17.026549101
289_0	C(C=N)(N)=O	Imine to Carbonyl	72.03236275799999
O	289_1	Amidine to Amide Hydrolysis	18.010564684
C(C(N)=N)=N	289_1	Amidine to Amide Hydrolysis	71.048347175
289_1	N	Amidine to Amide Hydrolysis	17.026549101
289_1	C(C=N)(N)=O	Amidine to Amide Hydrolysis	72.03236275799999
O	290_0	Imine to Carbonyl	18.010564684
C(C(C)C)(N)=N	290_0	Imine to Carbonyl	86.08439833
290_0	N	Imine to Carbonyl	17.026549101
290_0	C(C(C)C)(N)=O	Imine to Carbonyl	87.068413913
O	290_1	Amidine to Amide Hydrolysis	18.010564684
C(C(C)C)(N)=N	290_1	Amidine to Amide Hydrolysis	86.08439833
290_1	N	Amidine to Amide Hydrolysis	17.026549101
290_1	C(C(C)C)(N)=O	Amidine to Amide Hydrolysis	87.068413913
O	291_0	Imine to Carbonyl	18.010564684
C(CCC)(N)=N	291_0	Imine to Carbonyl	86.08439833
291_0	N	Imine to Carbonyl	17.026549101
291_0	C(CCC)(N)=O	Imine to Carbonyl	87.068413913
O	291_1	Amidine to Amide Hydrolysis	18.010564684
C(CCC)(N)=N	291_1	Amidine to Amide Hydrolysis	86.08439833
291_1	N	Amidine to Amide Hydrolysis	17.026549101
291_1	C(CCC)(N)=O	Amidine to Amide Hydrolysis	87.068413913
O	293_0	Imine to Carbonyl	18.010564684
C(NC(C)C)=N	293_0	Imine to Carbonyl	86.08439833
293_0	N	Imine to Carbonyl	17.026549101
293_0	C(NC(C)C)=O	Imine to Carbonyl	87.068413913
O	295_0	Imine to Carbonyl	18.010564684
C(NCCC)=N	295_0	Imine to Carbonyl	86.08439833
295_0	N	Imine to Carbonyl	17.026549101
295_0	C(NCCC)=O	Imine to Carbonyl	87.068413913
O	296_0	Imine to Carbonyl	18.010564684
C(CO)(N)=N	296_0	Imine to Carbonyl	74.048012822
296_0	N	Imine to Carbonyl	17.026549101
296_0	C(CO)(N)=O	Imine to Carbonyl	75.03202840499999
O	296_1	Amidine to Amide Hydrolysis	18.010564684
C(CO)(N)=N	296_1	Amidine to Amide Hydrolysis	74.048012822
296_1	N	Amidine to Amide Hydrolysis	17.026549101
296_1	C(CO)(N)=O	Amidine to Amide Hydrolysis	75.03202840499999
O	298_0	Imine to Carbonyl	18.010564684
C(NC=N)=O	298_0	Imine to Carbonyl	72.032362758
298_0	N	Imine to Carbonyl	17.026549101
298_0	C(NC=O)=O	Imine to Carbonyl	73.016378341
O	300_0	Imine to Carbonyl	18.010564684
C(C=N)(N)=O	300_0	Imine to Carbonyl	72.03236275799999
300_0	N	Imine to Carbonyl	17.026549101
300_0	C(C(N)=O)=O	Imine to Carbonyl	73.01637834099999
O	302_0	Imine to Carbonyl	18.010564684
C(CCNC=N)#N	302_0	Imine to Carbonyl	97.063997239
302_0	N	Imine to Carbonyl	17.026549101
302_0	C(CCNC=O)#N	Imine to Carbonyl	98.048012822
O	303_0	Amidine to Amide Hydrolysis	18.010564684
C(NC=C)=N	303_0	Amidine to Amide Hydrolysis	70.053098202
303_0	C=CN	Amidine to Amide Hydrolysis	43.042199165
303_0	C(N)=O	Amidine to Amide Hydrolysis	45.021463721
O	304_0	Amidine to Amide Hydrolysis	18.010564684
C=CNC(C=C)=N	304_0	Amidine to Amide Hydrolysis	96.068748266
304_0	C=CN	Amidine to Amide Hydrolysis	43.042199165
304_0	C=CC(N)=O	Amidine to Amide Hydrolysis	71.037113785
O	305_0	Amidine to Amide Hydrolysis	18.010564684
C=CNC(C=N)=N	305_0	Amidine to Amide Hydrolysis	97.063997239
305_0	C=CN	Amidine to Amide Hydrolysis	43.042199165
305_0	C(C=N)(N)=O	Amidine to Amide Hydrolysis	72.03236275799999
O	306_0	Amidine to Amide Hydrolysis	18.010564684
C(NC(C=C)=N)=N	306_0	Amidine to Amide Hydrolysis	97.063997239
306_0	C(N)=O	Amidine to Amide Hydrolysis	45.021463721
306_0	C=CC(N)=N	Amidine to Amide Hydrolysis	70.053098202
O	307_0	Amidine to Amide Hydrolysis	18.010564684
C(NC(C=C)=N)=N	307_0	Amidine to Amide Hydrolysis	97.063997239
307_0	C(N)=N	Amidine to Amide Hydrolysis	44.037448138
307_0	C=CC(N)=O	Amidine to Amide Hydrolysis	71.037113785
O	308_0	Amidine to Amide Hydrolysis	18.010564684
C(NC(C=C)=N)=O	308_0	Amidine to Amide Hydrolysis	98.048012822
308_0	C(N)=O	Amidine to Amide Hydrolysis	45.021463721
308_0	C=CC(N)=O	Amidine to Amide Hydrolysis	71.037113785
O	309_0	Amidine to Amide Hydrolysis	18.010564684
C(NC(C=N)=N)=N	309_0	Amidine to Amide Hydrolysis	98.059246212
309_0	C(N)=N	Amidine to Amide Hydrolysis	44.037448138
309_0	C(C=N)(N)=O	Amidine to Amide Hydrolysis	72.03236275799999
O	310_0	Amidine to Amide Hydrolysis	18.010564684
C(NC(C=N)=N)=N	310_0	Amidine to Amide Hydrolysis	98.059246212
310_0	C(N)=O	Amidine to Amide Hydrolysis	45.021463721
310_0	C(C(N)=N)=N	Amidine to Amide Hydrolysis	71.048347175
O	311_0	Amidine to Amide Hydrolysis	18.010564684
C(NC=N)=N	311_0	Amidine to Amide Hydrolysis	71.048347175
311_0	C(N)=N	Amidine to Amide Hydrolysis	44.037448138
311_0	C(N)=O	Amidine to Amide Hydrolysis	45.021463721
O	312_0	Amidine to Amide Hydrolysis	18.010564684
C(NC(C=N)=N)=O	312_0	Amidine to Amide Hydrolysis	99.043261795
312_0	C(N)=O	Amidine to Amide Hydrolysis	45.021463721
312_0	C(C=N)(N)=O	Amidine to Amide Hydrolysis	72.03236275799999
O	313_0	Amidine to Amide Hydrolysis	18.010564684
C(NC(C)C)=N	313_0	Amidine to Amide Hydrolysis	86.08439833
313_0	CC(C)N	Amidine to Amide Hydrolysis	59.073499293
313_0	C(N)=O	Amidine to Amide Hydrolysis	45.021463721
O	314_0	Amidine to Amide Hydrolysis	18.010564684
C(NCCC)=N	314_0	Amidine to Amide Hydrolysis	86.08439833
314_0	CCCN	Amidine to Amide Hydrolysis	59.073499293
314_0	C(N)=O	Amidine to Amide Hydrolysis	45.021463721
O	315_0	Amidine to Amide Hydrolysis	18.010564684
C(NC=N)=O	315_0	Amidine to Amide Hydrolysis	72.032362758
315_0	C(N)=O	Amidine to Amide Hydrolysis	45.021463721
315_0	C(N)=O	Amidine to Amide Hydrolysis	45.021463721
O	316_0	Amidine to Amide Hydrolysis	18.010564684
C(CCNC=N)#N	316_0	Amidine to Amide Hydrolysis	97.063997239
316_0	C(N)=O	Amidine to Amide Hydrolysis	45.021463721
316_0	C(CCN)#N	Amidine to Amide Hydrolysis	70.053098202
O	318_0	Nitrile Hydrolysis	18.010564684
C(C(C#N)N)#N	318_0	Nitrile Hydrolysis	81.032697111
318_0	C(C(C(N)=O)N)#N	Nitrile Hydrolysis	99.04326179499999
O	319_0	Nitrile Hydrolysis	18.010564684
C(C(C)N)#N	319_0	Nitrile Hydrolysis	70.053098202
319_0	C(C(C)N)(N)=O	Nitrile Hydrolysis	88.063662886
O	320_0	Nitrile Hydrolysis	18.010564684
C(CCN)#N	320_0	Nitrile Hydrolysis	70.053098202
320_0	C(CCN)(N)=O	Nitrile Hydrolysis	88.063662886
O	321_0	Nitrile Hydrolysis	18.010564684
C(C(C#N)C)#N	321_0	Nitrile Hydrolysis	80.037448138
321_0	C(C(C(N)=O)C)#N	Nitrile Hydrolysis	98.048012822
O	322_0	Nitrile Hydrolysis	18.010564684
C(CCC#N)#N	322_0	Nitrile Hydrolysis	80.037448138
322_0	C(CCC(N)=O)#N	Nitrile Hydrolysis	98.048012822
O	323_0	Nitrile Hydrolysis	18.010564684
C(C(C)O)#N	323_0	Nitrile Hydrolysis	71.037113785
323_0	C(C(C)O)(N)=O	Nitrile Hydrolysis	89.047678469
O	324_0	Nitrile Hydrolysis	18.010564684
C(CCO)#N	324_0	Nitrile Hydrolysis	71.037113785
324_0	C(CCO)(N)=O	Nitrile Hydrolysis	89.047678469
O	325_0	Nitrile Hydrolysis	18.010564684
C(C=O)#N	325_0	Nitrile Hydrolysis	55.005813657000004
325_0	C(C(N)=O)=O	Nitrile Hydrolysis	73.01637834099999
C(CCNC=N)#N	327_0	Amidine Nitrile Ring Closure 6	97.063997239
327_0	C1(CCN=CN=1)N	Amidine Nitrile Ring Closure 6	97.063997239
C=CC(N)=O	328_0	Michael Addition 0,2, 	71.037113785
C	328_0	Michael Addition 0,2, 	16.031300127999998
328_0	C(CCC)(N)=O	Michael Addition 0,2, 	87.068413913
C(C=C)#N	330_0	Michael Addition 2,2, 	53.026549101
C(C)=O	330_0	Michael Addition 2,2, 	44.026214748
330_0	C(CCCC=O)#N	Michael Addition 2,2, 	97.052763849
C(C=C)#N	331_0	Michael Addition 2,2, 	53.026549101
C	331_0	Michael Addition 2,2, 	16.031300127999998
331_0	C(CCC)#N	Michael Addition 2,2, 	69.057849229
C(CCC)(N)=O	332_0	Michael Addition 0,2, (reverse)	87.068413913
332_0	C=CC(N)=O	Michael Addition 0,2, (reverse)	71.037113785
332_0	C	Michael Addition 0,2, (reverse)	16.031300127999998
C(CCCO)#N	333_0	Michael Addition 2,2, (reverse)	85.052763849
333_0	CO	Michael Addition 2,2, (reverse)	32.026214748
333_0	C(C=C)#N	Michael Addition 2,2, (reverse)	53.026549101
C(CCCC=C)#N	334_0	Michael Addition 2,2, (reverse)	95.073499293
334_0	C=CC	Michael Addition 2,2, (reverse)	42.046950192
334_0	C(C=C)#N	Michael Addition 2,2, (reverse)	53.026549101
C=O	336_0	Aldol Condensation	30.010564684
C(CC=O)#N	336_0	Aldol Condensation	69.021463721
336_0	C(C(C=O)CO)#N	Aldol Condensation	99.032028405
C=O	336_1	Knoevenagel C	30.010564684
C(CC=O)#N	336_1	Knoevenagel C	69.021463721
336_1	C(C(C=O)CO)#N	Knoevenagel C	99.032028405
C=O	338_0	Aldol Condensation	30.010564684
C(C(C)=O)#N	338_0	Aldol Condensation	69.021463721
338_0	C(C(CCO)=O)#N	Aldol Condensation	99.032028405
O	339_0	Benzilic Acid Rearrangement	18.010564684
C(C=O)=O	339_0	Benzilic Acid Rearrangement	58.005479304000005
339_0	C(CO)(O)=O	Benzilic Acid Rearrangement	76.01604398799999
O	339_1	Cannizarro 1	18.010564684
C(C=O)=O	339_1	Cannizarro 1	58.005479304000005
339_1	C(CO)(O)=O	Cannizarro 1	76.01604398799999
C(CO)(O)=O	340_0	Benzilic Acid Rearrangement (inverse)	76.01604398799999
340_0	O	Benzilic Acid Rearrangement (inverse)	18.010564684
340_0	C(C=O)=O	Benzilic Acid Rearrangement (inverse)	58.005479304000005
C(CC(C)O)=O	341_0	Retro Aldol	88.052429496
341_0	C(C)=O	Retro Aldol	44.026214748
341_0	C(C)=O	Retro Aldol	44.026214748
C(C(CC=O)O)#N	342_0	Retro Aldol	99.032028405
342_0	C(C)=O	Retro Aldol	44.026214748
342_0	C(C=O)#N	Retro Aldol	55.005813657000004
C(CCO)=O	343_0	Retro Aldol	74.036779432
343_0	C=O	Retro Aldol	30.010564684
343_0	C(C)=O	Retro Aldol	44.026214748
C=O	345_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	345_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(CC(C)O)=O	345_0	Cannizarro 2, HCHO (oxidation)	88.052429496
345_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
345_0	CC(CCO)O	Cannizarro 2, HCHO (oxidation)	90.06807956
C=O	347_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	347_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(CCO)=O	347_0	Cannizarro 2, HCHO (oxidation)	74.036779432
347_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
347_0	C(CCO)O	Cannizarro 2, HCHO (oxidation)	76.052429496
C=O	348_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	348_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C(N)=N)=O	348_0	Cannizarro 2, HCHO (oxidation)	72.032362758
348_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
348_0	C(CO)(N)=N	Cannizarro 2, HCHO (oxidation)	74.048012822
C=O	349_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	349_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(CC=O)#N	349_0	Cannizarro 2, HCHO (oxidation)	69.021463721
349_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
349_0	C(CCO)#N	Cannizarro 2, HCHO (oxidation)	71.037113785
C=O	351_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	351_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C=N)=O	351_0	Cannizarro 2, HCHO (oxidation)	57.021463721
351_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
351_0	C(CO)=N	Cannizarro 2, HCHO (oxidation)	59.037113785
C=O	353_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	353_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C=O)=O	353_0	Cannizarro 2, HCHO (oxidation)	58.005479304000005
353_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
353_0	C(CO)=O	Cannizarro 2, HCHO (oxidation)	60.021129368000004
C=O	354_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	354_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(C(N)=O)=O	354_0	Cannizarro 2, HCHO (oxidation)	73.01637834099999
354_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
354_0	C(CO)(N)=O	Cannizarro 2, HCHO (oxidation)	75.03202840499999
C=O	356_0	Cannizarro 2, HCHO (oxidation)	30.010564684
O	356_0	Cannizarro 2, HCHO (oxidation)	18.010564684
C(CCCC=O)#N	356_0	Cannizarro 2, HCHO (oxidation)	97.052763849
356_0	C(O)=O	Cannizarro 2, HCHO (oxidation)	46.005479304
356_0	C(CCCCO)#N	Cannizarro 2, HCHO (oxidation)	99.068413913
C=O	358_0	Cannizarro 2, HCHO (reduction)	30.010564684
O	358_0	Cannizarro 2, HCHO (reduction)	18.010564684
C(CCO)=O	358_0	Cannizarro 2, HCHO (reduction)	74.036779432
358_0	CO	Cannizarro 2, HCHO (reduction)	32.026214748
358_0	C(CCO)(O)=O	Cannizarro 2, HCHO (reduction)	90.03169405199999
C=O	360_0	Cannizarro 2, HCHO (reduction)	30.010564684
O	360_0	Cannizarro 2, HCHO (reduction)	18.010564684
C(C(N)=N)=O	360_0	Cannizarro 2, HCHO (reduction)	72.032362758
360_0	CO	Cannizarro 2, HCHO (reduction)	32.026214748
360_0	C(C(N)=N)(O)=O	Cannizarro 2, HCHO (reduction)	88.027277378
C=O	362_0	Cannizarro 2, HCHO (reduction)	30.010564684
O	362_0	Cannizarro 2, HCHO (reduction)	18.010564684
C(CC=O)#N	362_0	Cannizarro 2, HCHO (reduction)	69.021463721
362_0	CO	Cannizarro 2, HCHO (reduction)	32.026214748
362_0	C(CC(O)=O)#N	Cannizarro 2, HCHO (reduction)	85.01637834099999
C=O	363_0	Cannizarro 2, HCHO (reduction)	30.010564684
O	363_0	Cannizarro 2, HCHO (reduction)	18.010564684
C(C=N)=O	363_0	Cannizarro 2, HCHO (reduction)	57.021463721
363_0	CO	Cannizarro 2, HCHO (reduction)	32.026214748
363_0	C(C=N)(O)=O	Cannizarro 2, HCHO (reduction)	73.016378341
C=O	365_0	Cannizarro 2, HCHO (reduction)	30.010564684
O	365_0	Cannizarro 2, HCHO (reduction)	18.010564684
C(C=O)=O	365_0	Cannizarro 2, HCHO (reduction)	58.005479304000005
365_0	CO	Cannizarro 2, HCHO (reduction)	32.026214748
365_0	C(C(O)=O)=O	Cannizarro 2, HCHO (reduction)	74.000393924
C=O	367_0	Cannizarro 2, HCHO (reduction)	30.010564684
O	367_0	Cannizarro 2, HCHO (reduction)	18.010564684
C(C(N)=O)=O	367_0	Cannizarro 2, HCHO (reduction)	73.01637834099999
367_0	CO	Cannizarro 2, HCHO (reduction)	32.026214748
367_0	C(C(N)=O)(O)=O	Cannizarro 2, HCHO (reduction)	89.011292961
C#C	368_0	Alkyne Addition, N, HC	26.015650064
C(C(N)=N)=O	368_0	Alkyne Addition, N, HC	72.032362758
368_0	C=CNC(C=O)=N	Alkyne Addition, N, HC	98.048012822
C#N	370_0	HCN to Ketone	27.010899037
C(C(C)=O)#N	370_0	HCN to Ketone	69.021463721
370_0	C(C(C#N)(C)O)#N	HCN to Ketone	96.032362758
C#N	370_1	Cyanohydrin Formation	27.010899037
C(C(C)=O)#N	370_1	Cyanohydrin Formation	69.021463721
370_1	C(C(C#N)(C)O)#N	Cyanohydrin Formation	96.032362758
C#N	370_2	Strecker Synthesis Part 1	27.010899037
C(C(C)=O)#N	370_2	Strecker Synthesis Part 1	69.021463721
370_2	C(C(C#N)(C)O)#N	Strecker Synthesis Part 1	96.032362758
C1(CCN=CN=1)N	372_0	Schiff Tautomerization	97.063997239
372_0	C1CC(N)=NCN=1	Schiff Tautomerization	97.063997239
O	374_0	6 Membered Ring Exoamine Hydrolysis	18.010564684
C1(CCN=CN=1)N	374_0	6 Membered Ring Exoamine Hydrolysis	97.063997239
374_0	N	6 Membered Ring Exoamine Hydrolysis	17.026549101
374_0	C1(CCN=CN=1)O	6 Membered Ring Exoamine Hydrolysis	98.048012822
C(CCC(N)=N)#N	376_0	Nitrile Amination	97.063997239
376_0	C1(CCC(N1)=N)=N	Nitrile Amination	97.063997239
C(CCC(N)=N)#N	376_1	Amine Nitrile Ring Closure 5	97.063997239
376_1	C1(CCC(N1)=N)=N	Amine Nitrile Ring Closure 5	97.063997239
C(CCC(N)=O)#N	378_0	Nitrile Amination	98.048012822
378_0	C1(CCC(N1)=N)=O	Nitrile Amination	98.048012822
C(CCC(N)=O)#N	378_1	Amine Nitrile Ring Closure 5	98.048012822
378_1	C1(CCC(N1)=N)=O	Amine Nitrile Ring Closure 5	98.048012822
N	379_0	Nitrile Amination	17.026549101
C(C(O)=O)#N	379_0	Nitrile Amination	71.000728277
379_0	C(C(N)=N)(O)=O	Nitrile Amination	88.027277378
C#N	380_0	Nitrile Amination	27.010899037
C(C(N)=N)=O	380_0	Nitrile Amination	72.032362758
380_0	C(NC(C=O)=N)=N	Nitrile Amination	99.043261795
N	382_0	Nitrile Amination	17.026549101
C(CC=O)#N	382_0	Nitrile Amination	69.021463721
382_0	C(CC(N)=N)=O	Nitrile Amination	86.048012822
N	384_0	Nitrile Amination	17.026549101
C(C(C)=O)#N	384_0	Nitrile Amination	69.021463721
384_0	C(C(C)=O)(N)=N	Nitrile Amination	86.048012822
N	386_0	Nitrile Amination	17.026549101
C(CC=C)#N	386_0	Nitrile Amination	67.042199165
386_0	C(CC=C)(N)=N	Nitrile Amination	84.068748266
N	388_0	Nitrile Amination	17.026549101
C(C(C#N)O)#N	388_0	Nitrile Amination	82.016712694
388_0	C(C(C(N)=N)O)#N	Nitrile Amination	99.043261795
C#N	390_0	Nitrile Amination	27.010899037
C(NC=C)=O	390_0	Nitrile Amination	71.037113785
390_0	C(N(C=N)C=C)=O	Nitrile Amination	98.048012822
O	391_0	Amide Hydrolysis	18.010564684
C(N(C=N)C=N)=O	391_0	Amide Hydrolysis	99.043261795
391_0	C(O)=O	Amide Hydrolysis	46.005479304
391_0	C(NC=N)=N	Amide Hydrolysis	71.048347175
O	392_0	Amide Hydrolysis	18.010564684
C(NC(C=C)=O)=N	392_0	Amide Hydrolysis	98.048012822
392_0	C(N)=N	Amide Hydrolysis	44.037448138
392_0	C=CC(O)=O	Amide Hydrolysis	72.021129368
O	393_0	Amide Hydrolysis	18.010564684
C(NC(C=N)=O)=N	393_0	Amide Hydrolysis	99.043261795
393_0	C(N)=N	Amide Hydrolysis	44.037448138
