ID	Species	R or P	Reaction Name	Mass
230_1	C=CNCCO	1	Hydration of C=C(O)	87.068413913
232_0	O	-1	Hydration of C(=O)C	18.010564684
232_0	C(C)=O	-1	Hydration of C(=O)C	44.026214748
232_0	C(CO)O	1	Hydration of C(=O)C	62.036779431999996
233_0	O	-1	Hydration of C=C(O)	18.010564684
233_0	C(NC=C)=N	-1	Hydration of C=C(O)	70.053098202
233_0	C(NCCO)=N	1	Hydration of C=C(O)	88.063662886
234_0	O	-1	Hydration of C=C(O)	18.010564684
234_0	C=CC(N)=N	-1	Hydration of C=C(O)	70.053098202
234_0	C(C(C)O)(N)=N	1	Hydration of C=C(O)	88.063662886
235_0	O	-1	Hydration of C=C(O)	18.010564684
235_0	C=CC(N)=N	-1	Hydration of C=C(O)	70.053098202
235_0	C(CCO)(N)=N	1	Hydration of C=C(O)	88.063662886
237_0	O	-1	Hydration of C=C(O)	18.010564684
237_0	C=CC(N)=O	-1	Hydration of C=C(O)	71.037113785
237_0	C(C(C)O)(N)=O	1	Hydration of C=C(O)	89.047678469
239_0	O	-1	Hydration of C=C(O)	18.010564684
239_0	C=CC(N)=O	-1	Hydration of C=C(O)	71.037113785
239_0	C(CCO)(N)=O	1	Hydration of C=C(O)	89.047678469
240_0	O	-1	Enamine Hydration and Elimination	18.010564684
240_0	C=CNC=C	-1	Enamine Hydration and Elimination	69.057849229
240_0	C=CN	1	Enamine Hydration and Elimination	43.042199165
240_0	C(C)=O	1	Enamine Hydration and Elimination	44.026214748
241_0	O	-1	Enamine Hydration and Elimination	18.010564684
241_0	C=CNC(C)C	-1	Enamine Hydration and Elimination	85.089149357
241_0	CC(C)N	1	Enamine Hydration and Elimination	59.073499293
241_0	C(C)=O	1	Enamine Hydration and Elimination	44.026214748
242_0	O	-1	Enamine Hydration and Elimination	18.010564684
242_0	C=CNCCC	-1	Enamine Hydration and Elimination	85.089149357
242_0	CCCN	1	Enamine Hydration and Elimination	59.073499293
242_0	C(C)=O	1	Enamine Hydration and Elimination	44.026214748
243_0	O	-1	Enamine Hydration and Elimination	18.010564684
243_0	C(NCCN)=C	-1	Enamine Hydration and Elimination	86.08439833
243_0	C(C)=O	1	Enamine Hydration and Elimination	44.026214748
243_0	C(CN)N	1	Enamine Hydration and Elimination	60.068748266
244_0	O	-1	Enamine Hydration and Elimination	18.010564684
244_0	C(C(C)NC=C)#N	-1	Enamine Hydration and Elimination	96.068748266
244_0	C(C(C)N)#N	1	Enamine Hydration and Elimination	70.053098202
244_0	C(C)=O	1	Enamine Hydration and Elimination	44.026214748
245_0	O	-1	Enamine Hydration and Elimination	18.010564684
245_0	C(CCNC=C)#N	-1	Enamine Hydration and Elimination	96.068748266
245_0	C(CCN)#N	1	Enamine Hydration and Elimination	70.053098202
245_0	C(C)=O	1	Enamine Hydration and Elimination	44.026214748
246_0	C(NCCN)=C	-1	Deamination of Vicinal Diamine	86.08439833
246_0	C=CN	1	Deamination of Vicinal Diamine	43.042199165
246_0	C=CN	1	Deamination of Vicinal Diamine	43.042199165
247_0	C(NCCN)=C	-1	Deamination of Vicinal Diamine	86.08439833
247_0	N	1	Deamination of Vicinal Diamine	17.026549101
247_0	C=CNC=C	1	Deamination of Vicinal Diamine	69.057849229
248_0	C(CN)N	-1	Deamination of Vicinal Diamine	60.068748266
248_0	N	1	Deamination of Vicinal Diamine	17.026549101
248_0	C=CN	1	Deamination of Vicinal Diamine	43.042199165
250_0	C(NCCN)=C	-1	Deamination of Vicinal Diamine, (inverse)	86.08439833
250_0	C1CNCCN1	1	Deamination of Vicinal Diamine, (inverse)	86.08439833
251_0	N	-1	Deamination of Vicinal Diamine, (inverse)	17.026549101
251_0	C=CNC=C	-1	Deamination of Vicinal Diamine, (inverse)	69.057849229
251_0	C(NCCN)=C	1	Deamination of Vicinal Diamine, (inverse)	86.08439833
253_0	C(CO)(N)=N	-1	Deamination 2	74.048012822
253_0	N	1	Deamination 2	17.026549101
253_0	C(C=N)=O	1	Deamination 2	57.021463721
254_0	C(CN)O	-1	Deamination 2	61.052763849
254_0	N	1	Deamination 2	17.026549101
254_0	C(C)=O	1	Deamination 2	44.026214748
256_0	C(CO)(N)=O	-1	Deamination 2	75.03202840499999
256_0	N	1	Deamination 2	17.026549101
256_0	C(C=O)=O	1	Deamination 2	58.005479304000005
257_0	C=CNC(C)C	-1	Deamination 3	85.089149357
257_0	C=CC	1	Deamination 3	42.046950192
257_0	C=CN	1	Deamination 3	43.042199165
258_0	C=CNCCC	-1	Deamination 3	85.089149357
258_0	C=CC	1	Deamination 3	42.046950192
258_0	C=CN	1	Deamination 3	43.042199165
259_0	C(C(C)N)#N	-1	Deamination 3	70.053098202
259_0	N	1	Deamination 3	17.026549101
259_0	C(C=C)#N	1	Deamination 3	53.026549101
260_0	C(CCN)#N	-1	Deamination 3	70.053098202
260_0	N	1	Deamination 3	17.026549101
260_0	C(C=C)#N	1	Deamination 3	53.026549101
261_0	C(C(C)NC=C)#N	-1	Deamination 3	96.068748266
261_0	C=CN	1	Deamination 3	43.042199165
261_0	C(C=C)#N	1	Deamination 3	53.026549101
262_0	C(CCNC=C)#N	-1	Deamination 3	96.068748266
262_0	C=CN	1	Deamination 3	43.042199165
262_0	C(C=C)#N	1	Deamination 3	53.026549101
263_0	N	-1	Deamination 3 (inverse)	17.026549101
263_0	C=CC(N)=N	-1	Deamination 3 (inverse)	70.053098202
263_0	C(C(C)N)(N)=N	1	Deamination 3 (inverse)	87.079647303
264_0	N	-1	Deamination 3 (inverse)	17.026549101
264_0	C=CC(N)=N	-1	Deamination 3 (inverse)	70.053098202
264_0	C(CCN)(N)=N	1	Deamination 3 (inverse)	87.079647303
266_0	N	-1	Deamination 3 (inverse)	17.026549101
266_0	C=CC(N)=O	-1	Deamination 3 (inverse)	71.037113785
266_0	C(C(C)N)(N)=O	1	Deamination 3 (inverse)	88.063662886
268_0	N	-1	Deamination 3 (inverse)	17.026549101
268_0	C=CC(N)=O	-1	Deamination 3 (inverse)	71.037113785
268_0	C(CCN)(N)=O	1	Deamination 3 (inverse)	88.063662886
268_1	N	-1	Michael Addition 0,0, 	17.026549101
268_1	C=CC(N)=O	-1	Michael Addition 0,0, 	71.037113785
268_1	C(CCN)(N)=O	1	Michael Addition 0,0, 	88.063662886
269_0	C#N	-1	Cyanohydrin Formation	27.010899037
269_0	C(C)=O	-1	Cyanohydrin Formation	44.026214748
269_0	C(C(C)O)#N	1	Cyanohydrin Formation	71.037113785
269_1	C#N	-1	Strecker Synthesis Part 1	27.010899037
269_1	C(C)=O	-1	Strecker Synthesis Part 1	44.026214748
269_1	C(C(C)O)#N	1	Strecker Synthesis Part 1	71.037113785
271_0	C#N	-1	Cyanohydrin Formation	27.010899037
271_0	C(C=O)#N	-1	Cyanohydrin Formation	55.005813657000004
271_0	C(C(C#N)O)#N	1	Cyanohydrin Formation	82.016712694
271_1	C#N	-1	Strecker Synthesis Part 1	27.010899037
271_1	C(C=O)#N	-1	Strecker Synthesis Part 1	55.005813657000004
271_1	C(C(C#N)O)#N	1	Strecker Synthesis Part 1	82.016712694
273_0	O	-1	Imine to Carbonyl	18.010564684
273_0	C(NC=C)=N	-1	Imine to Carbonyl	70.053098202
273_0	N	1	Imine to Carbonyl	17.026549101
273_0	C(NC=C)=O	1	Imine to Carbonyl	71.037113785
275_0	O	-1	Imine to Carbonyl	18.010564684
275_0	C=CNC(C=C)=N	-1	Imine to Carbonyl	96.068748266
275_0	N	1	Imine to Carbonyl	17.026549101
275_0	C=CNC(C=C)=O	1	Imine to Carbonyl	97.052763849
276_0	O	-1	Imine to Carbonyl	18.010564684
276_0	C=CNC(C=N)=N	-1	Imine to Carbonyl	97.063997239
276_0	N	1	Imine to Carbonyl	17.026549101
276_0	C=CNC(C=O)=N	1	Imine to Carbonyl	98.048012822
278_0	O	-1	Imine to Carbonyl	18.010564684
278_0	C=CNC(C=N)=N	-1	Imine to Carbonyl	97.063997239
278_0	N	1	Imine to Carbonyl	17.026549101
278_0	C=CNC(C=N)=O	1	Imine to Carbonyl	98.048012822
279_0	O	-1	Imine to Carbonyl	18.010564684
279_0	C(NC(C=C)=N)=N	-1	Imine to Carbonyl	97.063997239
279_0	N	1	Imine to Carbonyl	17.026549101
279_0	C(NC(C=C)=N)=O	1	Imine to Carbonyl	98.048012822
280_0	O	-1	Imine to Carbonyl	18.010564684
280_0	C(NC(C=C)=N)=N	-1	Imine to Carbonyl	97.063997239
280_0	N	1	Imine to Carbonyl	17.026549101
280_0	C(NC(C=C)=O)=N	1	Imine to Carbonyl	98.048012822
282_0	O	-1	Imine to Carbonyl	18.010564684
282_0	C(NC(C=C)=N)=O	-1	Imine to Carbonyl	98.048012822
282_0	N	1	Imine to Carbonyl	17.026549101
282_0	C(NC(C=C)=O)=O	1	Imine to Carbonyl	99.03202840499999
283_0	O	-1	Imine to Carbonyl	18.010564684
283_0	C=CC(N)=N	-1	Imine to Carbonyl	70.053098202
283_0	N	1	Imine to Carbonyl	17.026549101
283_0	C=CC(N)=O	1	Imine to Carbonyl	71.037113785
283_1	O	-1	Amidine to Amide Hydrolysis	18.010564684
283_1	C=CC(N)=N	-1	Amidine to Amide Hydrolysis	70.053098202
283_1	N	1	Amidine to Amide Hydrolysis	17.026549101
283_1	C=CC(N)=O	1	Amidine to Amide Hydrolysis	71.037113785
284_0	O	-1	Imine to Carbonyl	18.010564684
284_0	C(NC(C=N)=N)=N	-1	Imine to Carbonyl	98.059246212
284_0	N	1	Imine to Carbonyl	17.026549101
284_0	C(NC(C=O)=N)=N	1	Imine to Carbonyl	99.043261795
285_0	O	-1	Imine to Carbonyl	18.010564684
285_0	C(NC(C=N)=N)=N	-1	Imine to Carbonyl	98.059246212
285_0	N	1	Imine to Carbonyl	17.026549101
285_0	C(NC(C=N)=O)=N	1	Imine to Carbonyl	99.043261795
286_0	O	-1	Imine to Carbonyl	18.010564684
286_0	C(NC(C=N)=N)=N	-1	Imine to Carbonyl	98.059246212
286_0	N	1	Imine to Carbonyl	17.026549101
286_0	C(NC(C=N)=N)=O	1	Imine to Carbonyl	99.043261795
287_0	O	-1	Imine to Carbonyl	18.010564684
287_0	C(NC=N)=N	-1	Imine to Carbonyl	71.048347175
287_0	N	1	Imine to Carbonyl	17.026549101
287_0	C(NC=N)=O	1	Imine to Carbonyl	72.032362758
288_0	O	-1	Imine to Carbonyl	18.010564684
288_0	C(C(N)=N)=N	-1	Imine to Carbonyl	71.048347175
288_0	N	1	Imine to Carbonyl	17.026549101
288_0	C(C(N)=N)=O	1	Imine to Carbonyl	72.032362758
289_0	O	-1	Imine to Carbonyl	18.010564684
289_0	C(C(N)=N)=N	-1	Imine to Carbonyl	71.048347175
289_0	N	1	Imine to Carbonyl	17.026549101
289_0	C(C=N)(N)=O	1	Imine to Carbonyl	72.03236275799999
289_1	O	-1	Amidine to Amide Hydrolysis	18.010564684
289_1	C(C(N)=N)=N	-1	Amidine to Amide Hydrolysis	71.048347175
289_1	N	1	Amidine to Amide Hydrolysis	17.026549101
289_1	C(C=N)(N)=O	1	Amidine to Amide Hydrolysis	72.03236275799999
290_0	O	-1	Imine to Carbonyl	18.010564684
290_0	C(C(C)C)(N)=N	-1	Imine to Carbonyl	86.08439833
290_0	N	1	Imine to Carbonyl	17.026549101
290_0	C(C(C)C)(N)=O	1	Imine to Carbonyl	87.068413913
290_1	O	-1	Amidine to Amide Hydrolysis	18.010564684
290_1	C(C(C)C)(N)=N	-1	Amidine to Amide Hydrolysis	86.08439833
290_1	N	1	Amidine to Amide Hydrolysis	17.026549101
290_1	C(C(C)C)(N)=O	1	Amidine to Amide Hydrolysis	87.068413913
291_0	O	-1	Imine to Carbonyl	18.010564684
291_0	C(CCC)(N)=N	-1	Imine to Carbonyl	86.08439833
291_0	N	1	Imine to Carbonyl	17.026549101
291_0	C(CCC)(N)=O	1	Imine to Carbonyl	87.068413913
291_1	O	-1	Amidine to Amide Hydrolysis	18.010564684
291_1	C(CCC)(N)=N	-1	Amidine to Amide Hydrolysis	86.08439833
291_1	N	1	Amidine to Amide Hydrolysis	17.026549101
291_1	C(CCC)(N)=O	1	Amidine to Amide Hydrolysis	87.068413913
293_0	O	-1	Imine to Carbonyl	18.010564684
293_0	C(NC(C)C)=N	-1	Imine to Carbonyl	86.08439833
293_0	N	1	Imine to Carbonyl	17.026549101
293_0	C(NC(C)C)=O	1	Imine to Carbonyl	87.068413913
295_0	O	-1	Imine to Carbonyl	18.010564684
295_0	C(NCCC)=N	-1	Imine to Carbonyl	86.08439833
295_0	N	1	Imine to Carbonyl	17.026549101
295_0	C(NCCC)=O	1	Imine to Carbonyl	87.068413913
296_0	O	-1	Imine to Carbonyl	18.010564684
296_0	C(CO)(N)=N	-1	Imine to Carbonyl	74.048012822
296_0	N	1	Imine to Carbonyl	17.026549101
296_0	C(CO)(N)=O	1	Imine to Carbonyl	75.03202840499999
296_1	O	-1	Amidine to Amide Hydrolysis	18.010564684
296_1	C(CO)(N)=N	-1	Amidine to Amide Hydrolysis	74.048012822
296_1	N	1	Amidine to Amide Hydrolysis	17.026549101
296_1	C(CO)(N)=O	1	Amidine to Amide Hydrolysis	75.03202840499999
298_0	O	-1	Imine to Carbonyl	18.010564684
298_0	C(NC=N)=O	-1	Imine to Carbonyl	72.032362758
298_0	N	1	Imine to Carbonyl	17.026549101
298_0	C(NC=O)=O	1	Imine to Carbonyl	73.016378341
300_0	O	-1	Imine to Carbonyl	18.010564684
300_0	C(C=N)(N)=O	-1	Imine to Carbonyl	72.03236275799999
300_0	N	1	Imine to Carbonyl	17.026549101
300_0	C(C(N)=O)=O	1	Imine to Carbonyl	73.01637834099999
302_0	O	-1	Imine to Carbonyl	18.010564684
302_0	C(CCNC=N)#N	-1	Imine to Carbonyl	97.063997239
302_0	N	1	Imine to Carbonyl	17.026549101
302_0	C(CCNC=O)#N	1	Imine to Carbonyl	98.048012822
303_0	O	-1	Amidine to Amide Hydrolysis	18.010564684
303_0	C(NC=C)=N	-1	Amidine to Amide Hydrolysis	70.053098202
303_0	C=CN	1	Amidine to Amide Hydrolysis	43.042199165
303_0	C(N)=O	1	Amidine to Amide Hydrolysis	45.021463721
304_0	O	-1	Amidine to Amide Hydrolysis	18.010564684
304_0	C=CNC(C=C)=N	-1	Amidine to Amide Hydrolysis	96.068748266
304_0	C=CN	1	Amidine to Amide Hydrolysis	43.042199165
304_0	C=CC(N)=O	1	Amidine to Amide Hydrolysis	71.037113785
305_0	O	-1	Amidine to Amide Hydrolysis	18.010564684
305_0	C=CNC(C=N)=N	-1	Amidine to Amide Hydrolysis	97.063997239
305_0	C=CN	1	Amidine to Amide Hydrolysis	43.042199165
305_0	C(C=N)(N)=O	1	Amidine to Amide Hydrolysis	72.03236275799999
306_0	O	-1	Amidine to Amide Hydrolysis	18.010564684
306_0	C(NC(C=C)=N)=N	-1	Amidine to Amide Hydrolysis	97.063997239
306_0	C(N)=O	1	Amidine to Amide Hydrolysis	45.021463721
306_0	C=CC(N)=N	1	Amidine to Amide Hydrolysis	70.053098202
307_0	O	-1	Amidine to Amide Hydrolysis	18.010564684
307_0	C(NC(C=C)=N)=N	-1	Amidine to Amide Hydrolysis	97.063997239
307_0	C(N)=N	1	Amidine to Amide Hydrolysis	44.037448138
307_0	C=CC(N)=O	1	Amidine to Amide Hydrolysis	71.037113785
308_0	O	-1	Amidine to Amide Hydrolysis	18.010564684
308_0	C(NC(C=C)=N)=O	-1	Amidine to Amide Hydrolysis	98.048012822
308_0	C(N)=O	1	Amidine to Amide Hydrolysis	45.021463721
308_0	C=CC(N)=O	1	Amidine to Amide Hydrolysis	71.037113785
309_0	O	-1	Amidine to Amide Hydrolysis	18.010564684
309_0	C(NC(C=N)=N)=N	-1	Amidine to Amide Hydrolysis	98.059246212
309_0	C(N)=N	1	Amidine to Amide Hydrolysis	44.037448138
309_0	C(C=N)(N)=O	1	Amidine to Amide Hydrolysis	72.03236275799999
310_0	O	-1	Amidine to Amide Hydrolysis	18.010564684
310_0	C(NC(C=N)=N)=N	-1	Amidine to Amide Hydrolysis	98.059246212
310_0	C(N)=O	1	Amidine to Amide Hydrolysis	45.021463721
310_0	C(C(N)=N)=N	1	Amidine to Amide Hydrolysis	71.048347175
311_0	O	-1	Amidine to Amide Hydrolysis	18.010564684
311_0	C(NC=N)=N	-1	Amidine to Amide Hydrolysis	71.048347175
311_0	C(N)=N	1	Amidine to Amide Hydrolysis	44.037448138
311_0	C(N)=O	1	Amidine to Amide Hydrolysis	45.021463721
312_0	O	-1	Amidine to Amide Hydrolysis	18.010564684
312_0	C(NC(C=N)=N)=O	-1	Amidine to Amide Hydrolysis	99.043261795
312_0	C(N)=O	1	Amidine to Amide Hydrolysis	45.021463721
312_0	C(C=N)(N)=O	1	Amidine to Amide Hydrolysis	72.03236275799999
313_0	O	-1	Amidine to Amide Hydrolysis	18.010564684
313_0	C(NC(C)C)=N	-1	Amidine to Amide Hydrolysis	86.08439833
313_0	CC(C)N	1	Amidine to Amide Hydrolysis	59.073499293
313_0	C(N)=O	1	Amidine to Amide Hydrolysis	45.021463721
314_0	O	-1	Amidine to Amide Hydrolysis	18.010564684
314_0	C(NCCC)=N	-1	Amidine to Amide Hydrolysis	86.08439833
314_0	CCCN	1	Amidine to Amide Hydrolysis	59.073499293
314_0	C(N)=O	1	Amidine to Amide Hydrolysis	45.021463721
315_0	O	-1	Amidine to Amide Hydrolysis	18.010564684
315_0	C(NC=N)=O	-1	Amidine to Amide Hydrolysis	72.032362758
315_0	C(N)=O	1	Amidine to Amide Hydrolysis	45.021463721
315_0	C(N)=O	1	Amidine to Amide Hydrolysis	45.021463721
316_0	O	-1	Amidine to Amide Hydrolysis	18.010564684
316_0	C(CCNC=N)#N	-1	Amidine to Amide Hydrolysis	97.063997239
316_0	C(N)=O	1	Amidine to Amide Hydrolysis	45.021463721
316_0	C(CCN)#N	1	Amidine to Amide Hydrolysis	70.053098202
318_0	O	-1	Nitrile Hydrolysis	18.010564684
318_0	C(C(C#N)N)#N	-1	Nitrile Hydrolysis	81.032697111
318_0	C(C(C(N)=O)N)#N	1	Nitrile Hydrolysis	99.04326179499999
319_0	O	-1	Nitrile Hydrolysis	18.010564684
319_0	C(C(C)N)#N	-1	Nitrile Hydrolysis	70.053098202
319_0	C(C(C)N)(N)=O	1	Nitrile Hydrolysis	88.063662886
320_0	O	-1	Nitrile Hydrolysis	18.010564684
320_0	C(CCN)#N	-1	Nitrile Hydrolysis	70.053098202
320_0	C(CCN)(N)=O	1	Nitrile Hydrolysis	88.063662886
321_0	O	-1	Nitrile Hydrolysis	18.010564684
321_0	C(C(C#N)C)#N	-1	Nitrile Hydrolysis	80.037448138
321_0	C(C(C(N)=O)C)#N	1	Nitrile Hydrolysis	98.048012822
322_0	O	-1	Nitrile Hydrolysis	18.010564684
322_0	C(CCC#N)#N	-1	Nitrile Hydrolysis	80.037448138
322_0	C(CCC(N)=O)#N	1	Nitrile Hydrolysis	98.048012822
323_0	O	-1	Nitrile Hydrolysis	18.010564684
323_0	C(C(C)O)#N	-1	Nitrile Hydrolysis	71.037113785
323_0	C(C(C)O)(N)=O	1	Nitrile Hydrolysis	89.047678469
324_0	O	-1	Nitrile Hydrolysis	18.010564684
324_0	C(CCO)#N	-1	Nitrile Hydrolysis	71.037113785
324_0	C(CCO)(N)=O	1	Nitrile Hydrolysis	89.047678469
325_0	O	-1	Nitrile Hydrolysis	18.010564684
325_0	C(C=O)#N	-1	Nitrile Hydrolysis	55.005813657000004
325_0	C(C(N)=O)=O	1	Nitrile Hydrolysis	73.01637834099999
327_0	C(CCNC=N)#N	-1	Amidine Nitrile Ring Closure 6	97.063997239
327_0	C1(CCN=CN=1)N	1	Amidine Nitrile Ring Closure 6	97.063997239
328_0	C=CC(N)=O	-1	Michael Addition 0,2, 	71.037113785
328_0	C	-1	Michael Addition 0,2, 	16.031300127999998
328_0	C(CCC)(N)=O	1	Michael Addition 0,2, 	87.068413913
330_0	C(C=C)#N	-1	Michael Addition 2,2, 	53.026549101
330_0	C(C)=O	-1	Michael Addition 2,2, 	44.026214748
330_0	C(CCCC=O)#N	1	Michael Addition 2,2, 	97.052763849
331_0	C(C=C)#N	-1	Michael Addition 2,2, 	53.026549101
331_0	C	-1	Michael Addition 2,2, 	16.031300127999998
331_0	C(CCC)#N	1	Michael Addition 2,2, 	69.057849229
332_0	C(CCC)(N)=O	-1	Michael Addition 0,2, (reverse)	87.068413913
332_0	C=CC(N)=O	1	Michael Addition 0,2, (reverse)	71.037113785
332_0	C	1	Michael Addition 0,2, (reverse)	16.031300127999998
333_0	C(CCCO)#N	-1	Michael Addition 2,2, (reverse)	85.052763849
333_0	CO	1	Michael Addition 2,2, (reverse)	32.026214748
333_0	C(C=C)#N	1	Michael Addition 2,2, (reverse)	53.026549101
334_0	C(CCCC=C)#N	-1	Michael Addition 2,2, (reverse)	95.073499293
334_0	C=CC	1	Michael Addition 2,2, (reverse)	42.046950192
334_0	C(C=C)#N	1	Michael Addition 2,2, (reverse)	53.026549101
336_0	C=O	-1	Aldol Condensation	30.010564684
336_0	C(CC=O)#N	-1	Aldol Condensation	69.021463721
336_0	C(C(C=O)CO)#N	1	Aldol Condensation	99.032028405
336_1	C=O	-1	Knoevenagel C	30.010564684
336_1	C(CC=O)#N	-1	Knoevenagel C	69.021463721
336_1	C(C(C=O)CO)#N	1	Knoevenagel C	99.032028405
338_0	C=O	-1	Aldol Condensation	30.010564684
338_0	C(C(C)=O)#N	-1	Aldol Condensation	69.021463721
338_0	C(C(CCO)=O)#N	1	Aldol Condensation	99.032028405
339_0	O	-1	Benzilic Acid Rearrangement	18.010564684
339_0	C(C=O)=O	-1	Benzilic Acid Rearrangement	58.005479304000005
339_0	C(CO)(O)=O	1	Benzilic Acid Rearrangement	76.01604398799999
339_1	O	-1	Cannizarro 1	18.010564684
339_1	C(C=O)=O	-1	Cannizarro 1	58.005479304000005
339_1	C(CO)(O)=O	1	Cannizarro 1	76.01604398799999
340_0	C(CO)(O)=O	-1	Benzilic Acid Rearrangement (inverse)	76.01604398799999
340_0	O	1	Benzilic Acid Rearrangement (inverse)	18.010564684
340_0	C(C=O)=O	1	Benzilic Acid Rearrangement (inverse)	58.005479304000005
341_0	C(CC(C)O)=O	-1	Retro Aldol	88.052429496
341_0	C(C)=O	1	Retro Aldol	44.026214748
341_0	C(C)=O	1	Retro Aldol	44.026214748
342_0	C(C(CC=O)O)#N	-1	Retro Aldol	99.032028405
342_0	C(C)=O	1	Retro Aldol	44.026214748
342_0	C(C=O)#N	1	Retro Aldol	55.005813657000004
343_0	C(CCO)=O	-1	Retro Aldol	74.036779432
343_0	C=O	1	Retro Aldol	30.010564684
343_0	C(C)=O	1	Retro Aldol	44.026214748
345_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
345_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
345_0	C(CC(C)O)=O	-1	Cannizarro 2, HCHO (oxidation)	88.052429496
345_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
345_0	CC(CCO)O	1	Cannizarro 2, HCHO (oxidation)	90.06807956
347_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
347_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
347_0	C(CCO)=O	-1	Cannizarro 2, HCHO (oxidation)	74.036779432
347_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
347_0	C(CCO)O	1	Cannizarro 2, HCHO (oxidation)	76.052429496
348_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
348_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
348_0	C(C(N)=N)=O	-1	Cannizarro 2, HCHO (oxidation)	72.032362758
348_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
348_0	C(CO)(N)=N	1	Cannizarro 2, HCHO (oxidation)	74.048012822
349_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
349_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
349_0	C(CC=O)#N	-1	Cannizarro 2, HCHO (oxidation)	69.021463721
349_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
349_0	C(CCO)#N	1	Cannizarro 2, HCHO (oxidation)	71.037113785
351_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
351_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
351_0	C(C=N)=O	-1	Cannizarro 2, HCHO (oxidation)	57.021463721
351_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
351_0	C(CO)=N	1	Cannizarro 2, HCHO (oxidation)	59.037113785
353_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
353_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
353_0	C(C=O)=O	-1	Cannizarro 2, HCHO (oxidation)	58.005479304000005
353_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
353_0	C(CO)=O	1	Cannizarro 2, HCHO (oxidation)	60.021129368000004
354_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
354_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
354_0	C(C(N)=O)=O	-1	Cannizarro 2, HCHO (oxidation)	73.01637834099999
354_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
354_0	C(CO)(N)=O	1	Cannizarro 2, HCHO (oxidation)	75.03202840499999
356_0	C=O	-1	Cannizarro 2, HCHO (oxidation)	30.010564684
356_0	O	-1	Cannizarro 2, HCHO (oxidation)	18.010564684
356_0	C(CCCC=O)#N	-1	Cannizarro 2, HCHO (oxidation)	97.052763849
356_0	C(O)=O	1	Cannizarro 2, HCHO (oxidation)	46.005479304
356_0	C(CCCCO)#N	1	Cannizarro 2, HCHO (oxidation)	99.068413913
358_0	C=O	-1	Cannizarro 2, HCHO (reduction)	30.010564684
358_0	O	-1	Cannizarro 2, HCHO (reduction)	18.010564684
358_0	C(CCO)=O	-1	Cannizarro 2, HCHO (reduction)	74.036779432
358_0	CO	1	Cannizarro 2, HCHO (reduction)	32.026214748
358_0	C(CCO)(O)=O	1	Cannizarro 2, HCHO (reduction)	90.03169405199999
360_0	C=O	-1	Cannizarro 2, HCHO (reduction)	30.010564684
360_0	O	-1	Cannizarro 2, HCHO (reduction)	18.010564684
360_0	C(C(N)=N)=O	-1	Cannizarro 2, HCHO (reduction)	72.032362758
360_0	CO	1	Cannizarro 2, HCHO (reduction)	32.026214748
360_0	C(C(N)=N)(O)=O	1	Cannizarro 2, HCHO (reduction)	88.027277378
362_0	C=O	-1	Cannizarro 2, HCHO (reduction)	30.010564684
362_0	O	-1	Cannizarro 2, HCHO (reduction)	18.010564684
362_0	C(CC=O)#N	-1	Cannizarro 2, HCHO (reduction)	69.021463721
362_0	CO	1	Cannizarro 2, HCHO (reduction)	32.026214748
362_0	C(CC(O)=O)#N	1	Cannizarro 2, HCHO (reduction)	85.01637834099999
363_0	C=O	-1	Cannizarro 2, HCHO (reduction)	30.010564684
363_0	O	-1	Cannizarro 2, HCHO (reduction)	18.010564684
363_0	C(C=N)=O	-1	Cannizarro 2, HCHO (reduction)	57.021463721
363_0	CO	1	Cannizarro 2, HCHO (reduction)	32.026214748
363_0	C(C=N)(O)=O	1	Cannizarro 2, HCHO (reduction)	73.016378341
365_0	C=O	-1	Cannizarro 2, HCHO (reduction)	30.010564684
365_0	O	-1	Cannizarro 2, HCHO (reduction)	18.010564684
365_0	C(C=O)=O	-1	Cannizarro 2, HCHO (reduction)	58.005479304000005
365_0	CO	1	Cannizarro 2, HCHO (reduction)	32.026214748
365_0	C(C(O)=O)=O	1	Cannizarro 2, HCHO (reduction)	74.000393924
